workload_counter,input_len,max_freq,aperf,mperf
314,33554432,3700000000,1007716710,956039354
320,34603008,3700000000,1034625590,981568340
321,34603008,3700000000,1028319943,975586044
322,34603008,3700000000,1032353303,979412535
323,34603008,3700000000,1022709561,970263338
324,34603008,3700000000,1013660060,961677952
330,35651584,3700000000,1069547167,1014698888
331,35651584,3700000000,1071078077,1016151279
332,35651584,3700000000,1102989522,1046426404
333,35651584,3700000000,1104344245,1047711651
334,35651584,3700000000,1076334143,1021137779
340,36700160,3700000000,1128900317,1071008424
341,36700160,3700000000,1094652814,1038517220
342,36700160,3700000000,1127394348,1069579702
343,36700160,3700000000,1114147233,1057011950
344,36700160,3700000000,1122008533,1064469905
350,37748736,3700000000,1145372383,1086635784
351,37748736,3700000000,1182078036,1121458948
352,37748736,3700000000,1142665788,1084067836
353,37748736,3700000000,1107735010,1050928558
354,37748736,3700000000,1133541716,1075411857
360,38797312,3700000000,1181370059,1120787418
361,38797312,3700000000,1187779942,1126868636
362,38797312,3700000000,1155030352,1095798355
363,38797312,3700000000,1141725398,1083175818
364,38797312,3700000000,1143727094,1085074830
370,39845888,3700000000,1186644242,1125791899
371,39845888,3700000000,1163774032,1104093598
372,39845888,3700000000,1184877186,1124114675
373,39845888,3700000000,1186748013,1125889606
374,39845888,3700000000,1201836874,1140204634
380,40894464,3700000000,1240355444,1176747912
381,40894464,3700000000,1219641685,1157096415
382,40894464,3700000000,1221557662,1158914139
383,40894464,3700000000,1211425676,1149302645
384,40894464,3700000000,1218003467,1155542204
