workload_counter,input_len,max_freq,aperf,mperf
122,13631488,3700000000,42014052,39859949
123,13631488,3700000000,42013842,39859861
124,13631488,3700000000,42064406,39907523
130,14680064,3700000000,45376455,43049892
131,14680064,3700000000,45355205,43029599
132,14680064,3700000000,45229027,42909915
133,14680064,3700000000,45355689,43030021
134,14680064,3700000000,45233588,42914207
140,15728640,3700000000,48428842,45945616
141,15728640,3700000000,48577720,46086850
142,15728640,3700000000,48452149,45967857
143,15728640,3700000000,48454032,45969531
144,15728640,3700000000,48513211,46025868
150,16777216,3700000000,51760957,49106835
151,16777216,3700000000,51680081,49030292
152,16777216,3700000000,51679062,49029301
153,16777216,3700000000,51867029,49207469
154,16777216,3700000000,51813152,49156406
160,17825792,3700000000,55018738,52197604
161,17825792,3700000000,55006156,52185649
162,17825792,3700000000,54934732,52118019
163,17825792,3700000000,55381535,52541749
164,17825792,3700000000,54949083,52131629
170,18874368,3700000000,58415008,55419833
171,18874368,3700000000,58158638,55176436
172,18874368,3700000000,58411060,55415930
173,18874368,3700000000,58216814,55231785
174,18874368,3700000000,58170705,55188056
180,19922944,3700000000,61695343,58531765
181,19922944,3700000000,61390116,58242208
182,19922944,3700000000,61669753,58507520
183,19922944,3700000000,61407060,58258303
184,19922944,3700000000,61358791,58212484
190,20971520,3700000000,64602137,61289543
191,20971520,3700000000,64667538,61351582
192,20971520,3700000000,64634630,61320363
193,20971520,3700000000,64768912,61447703
194,20971520,3700000000,64678925,61362325
200,22020096,3700000000,67790934,64314938
201,22020096,3700000000,67829630,64351672
202,22020096,3700000000,67822155,64344903
203,22020096,3700000000,67815419,64337983
204,22020096,3700000000,67828920,64350805
210,23068672,3700000000,71057163,67413468
211,23068672,3700000000,71083885,67440096
212,23068672,3700000000,71073368,67428906
213,23068672,3700000000,71012878,67371657
214,23068672,3700000000,71071683,67427275
220,24117248,3700000000,74335084,70523314
221,24117248,3700000000,74293701,70484885
222,24117248,3700000000,74246556,70439341
223,24117248,3700000000,74306214,70496097
224,24117248,3700000000,74285601,70476374
230,25165824,3700000000,77517562,73542571
231,25165824,3700000000,77481978,73508818
232,25165824,3700000000,77695116,73711176
233,25165824,3700000000,77639075,73658464
234,25165824,3700000000,77541448,73565261
240,26214400,3700000000,80826415,76681775
241,26214400,3700000000,81172904,77010664
242,26214400,3700000000,80786932,76644298
243,26214400,3700000000,80884916,76737257
244,26214400,3700000000,80742950,76602571
250,27262976,3700000000,84281327,79959649
251,27262976,3700000000,84023374,79714757
252,27262976,3700000000,84060617,79750096
253,27262976,3700000000,84451586,80121039
254,27262976,3700000000,84037995,79728787
260,28311552,3700000000,87253251,82779016
261,28311552,3700000000,87212387,82740249
262,28311552,3700000000,87206962,82735096
263,28311552,3700000000,87268243,82793239
264,28311552,3700000000,87223223,82750515
270,29360128,3700000000,90529576,85887523
271,29360128,3700000000,90747166,86093901
272,29360128,3700000000,90553926,85910424
273,29360128,3700000000,90694311,86043612
274,29360128,3700000000,90475504,85836182
280,30408704,3700000000,93694143,88889585
281,30408704,3700000000,93678171,88874629
282,30408704,3700000000,93740929,88934133
283,30408704,3700000000,93691819,88887456
284,30408704,3700000000,93742613,88935577
290,31457280,3700000000,96995629,92021963
291,31457280,3700000000,97060854,92083630
292,31457280,3700000000,97080050,92101840
293,31457280,3700000000,96989738,92016188
294,31457280,3700000000,97068052,92090484
300,32505856,3700000000,100187100,95049762
301,32505856,3700000000,100846173,95674887
302,32505856,3700000000,100071515,94939925
303,32505856,3700000000,100136149,95001439
304,32505856,3700000000,100263466,95122019
310,33554432,3700000000,103389851,98088272
311,33554432,3700000000,103472390,98166536
312,33554432,3700000000,103430114,98126298
313,33554432,3700000000,103454816,98149731
314,33554432,3700000000,103340643,98041410
320,34603008,3700000000,106566474,101101823
321,34603008,3700000000,106602365,101136020
322,34603008,3700000000,106599295,101133127
323,34603008,3700000000,106585465,101119822
324,34603008,3700000000,107282296,101781153
330,35651584,3700000000,109925757,104288816
331,35651584,3700000000,109816837,104185657
332,35651584,3700000000,109816307,104185119
333,35651584,3700000000,109837154,104204906
334,35651584,3700000000,109858761,104225424
340,36700160,3700000000,113144894,107343035
341,36700160,3700000000,113111946,107311804
342,36700160,3700000000,113378941,107565074
343,36700160,3700000000,113336253,107524468
344,36700160,3700000000,113094174,107294920
350,37748736,3700000000,116360462,110393563
351,37748736,3700000000,116387566,110419284
352,37748736,3700000000,116433443,110462926
353,37748736,3700000000,116461506,110489406
354,37748736,3700000000,116467636,110495402
360,38797312,3700000000,119627147,113492857
361,38797312,3700000000,119557197,113426539
362,38797312,3700000000,119853322,113707267
363,38797312,3700000000,119636447,113501674
364,38797312,3700000000,119574667,113443081
370,39845888,3700000000,122863894,116563495
371,39845888,3700000000,123017354,116709030
372,39845888,3700000000,122836108,116537281
373,39845888,3700000000,122799716,116502619
374,39845888,3700000000,122888696,116587055
380,40894464,3700000000,126282436,119806737
381,40894464,3700000000,126378955,119898403
382,40894464,3700000000,125975210,119515216
383,40894464,3700000000,126038571,119575510
384,40894464,3700000000,126065224,119600781
